Linux 2.6.18-164.el5 (redhat1.vxindia.veritas.com) 	07/10/2010 	_x86_64_	(1 CPU)

01:40:01 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
02:39:32 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:39:42 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:39:52 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:12 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:32 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:42 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:52 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:41:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:41:12 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:41:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:41:32 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:41:42 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:41:52 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:42:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:40:01 PM    totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
01:40:11 PM       124         5         9         0         0         0
01:40:21 PM       124         5         9         0         0         0
01:40:31 PM       124         5         9         0         0         0
01:40:41 PM       124         5         9         0         0         0
01:40:51 PM       124         5         9         0         0         0
01:41:01 PM       124         5         9         0         0         0
01:41:11 PM       125         5        10         0         0         0
01:41:21 PM       125         5        10         0         0         0
01:41:31 PM       125         5        10         0         0         0
01:41:41 PM       125         5        10         0         0         0
01:41:51 PM       125         5        10         0         0         0
01:42:01 PM       125         5        10         0         0         0
01:42:11 PM       125         5        10         0         0         0
01:42:21 PM       125         5        10         0         0         0
01:42:31 PM       125         5        10         0         0         0
01:42:41 PM       125         5        10         0         0         0
01:42:51 PM       125         5        10         0         0         0
01:43:01 PM       125         5        10         0         0         0
01:43:11 PM       125         5        10         0         0         0
01:43:21 PM       125         5        10         0         0         0
01:43:31 PM       125         5        10         0         0         0
01:43:41 PM       125         5        10         0         0         0
01:43:51 PM       125         5        10         0         0         0
01:44:01 PM       125         5        10         0         0         0
01:44:11 PM       125         5        10         0         0         0
01:44:21 PM       125         5        10         0         0         0
01:44:31 PM       125         5        10         0         0         0
01:44:41 PM       125         5        10         0         0         0
01:44:51 PM       125         5        10         0         0         0
01:45:01 PM       125         5        10         0         0         0
01:45:11 PM       125         5        10         0         0         0
01:45:21 PM       125         5        10         0         0         0
01:45:31 PM       125         5        10         0         0         0
01:45:41 PM       125         5        10         0         0         0
01:45:51 PM       125         5        10         0         0         0
01:46:01 PM       125         5        10         0         0         0
01:46:11 PM       125         5        10         0         0         0
01:46:21 PM       125         5        10         0         0         0
01:46:31 PM       125         5        10         0         0         0
01:46:41 PM       125         5        10         0         0         0
01:46:51 PM       125         5        10         0         0         0
01:47:01 PM       125         5        10         0         0         0
01:47:11 PM       125         5        10         0         0         0
01:47:21 PM       125         5        10         0         0         0
01:47:31 PM       125         5        10         0         0         0
01:47:41 PM       125         5        10         0         0         0
01:47:51 PM       125         5        10         0         0         0
01:48:01 PM       125         5        10         0         0         0
01:48:11 PM       125         5        10         0         0         0
01:48:21 PM       125         5        10         0         0         0
01:48:31 PM       125         5        10         0         0         0
01:48:41 PM       125         5        10         0         0         0
01:48:51 PM       125         5        10         0         0         0
01:49:01 PM       125         5        10         0         0         0
01:49:11 PM       125         5        10         0         0         0
01:49:21 PM       125         5        10         0         0         0
01:49:31 PM       125         5        10         0         0         0
01:49:41 PM       125         5        10         0         0         0
01:49:51 PM       125         5        10         0         0         0
01:50:01 PM       125         5        10         0         0         0
01:50:11 PM       125         5        10         0         0         0
01:50:21 PM       125         5        10         0         0         0
01:50:31 PM       125         5        10         0         0         0
01:50:41 PM       125         5        10         0         0         0
01:50:51 PM       125         5        10         0         0         0
01:51:01 PM       125         5        10         0         0         0
01:51:11 PM       125         5        10         0         0         0
01:51:21 PM       125         5        10         0         0         0
01:51:31 PM       125         5        10         0         0         0
01:51:41 PM       125         5        10         0         0         0
01:51:51 PM       125         5        10         0         0         0
01:52:01 PM       125         5        10         0         0         0
01:52:11 PM       125         5        10         0         0         0
01:52:21 PM       125         5        10         0         0         0
01:52:31 PM       125         5        10         0         0         0
01:52:41 PM       125         5        10         0         0         0
01:52:51 PM       125         5        10         0         0         0
01:53:01 PM       125         5        10         0         0         0
01:53:11 PM       125         5        10         0         0         0
01:53:21 PM       125         5        10         0         0         0
01:53:31 PM       125         5        10         0         0         0
01:53:41 PM       125         5        10         0         0         0
01:53:51 PM       125         5        10         0         0         0
01:54:01 PM       125         5        10         0         0         0
01:54:11 PM       125         5        10         0         0         0
01:54:21 PM       125         5        10         0         0         0
01:54:31 PM       125         5        10         0         0         0
01:54:41 PM       125         5        10         0         0         0
01:54:51 PM       125         5        10         0         0         0
01:55:01 PM       125         5        10         0         0         0
01:55:11 PM       125         5        10         0         0         0
01:55:21 PM       125         5        10         0         0         0
01:55:31 PM       125         5        10         0         0         0
01:55:41 PM       125         5        10         0         0         0
01:55:51 PM       125         5        10         0         0         0
01:56:01 PM       125         5        10         0         0         0
01:56:11 PM       125         5        10         0         0         0
01:56:21 PM       125         5        10         0         0         0
01:56:31 PM       125         5        10         0         0         0
01:56:41 PM       125         5        10         0         0         0
01:56:51 PM       125         5        10         0         0         0
01:57:01 PM       125         5        10         0         0         0
01:57:11 PM       125         5        10         0         0         0
01:57:21 PM       125         5        10         0         0         0
01:57:31 PM       125         5        10         0         0         0
01:57:41 PM       125         5        10         0         0         0
01:57:51 PM       125         5        10         0         0         0
01:58:01 PM       125         5        10         0         0         0
01:58:11 PM       125         5        10         0         0         0
01:58:21 PM       125         5        10         0         0         0
01:58:31 PM       125         5        10         0         0         0
01:58:41 PM       125         5        10         0         0         0
01:58:51 PM       125         5        10         0         0         0
01:59:01 PM       125         5        10         0         0         0
01:59:11 PM       125         5        10         0         0         0
01:59:21 PM       125         5        10         0         0         0
01:59:31 PM       125         5        10         0         0         0
01:59:41 PM       125         5        10         0         0         0
01:59:51 PM       125         5        10         0         0         0
02:00:01 PM       125         5        10         0         0         0
02:00:11 PM       125         5        10         0         0         0
02:00:21 PM       125         5        10         0         0         0
02:00:31 PM       125         5        10         0         0         0
02:00:41 PM       125         5        10         0         0         0
02:00:51 PM       125         5        10         0         0         0
02:01:01 PM       125         5        10         0         0         0
02:01:11 PM       125         5        10         0         0         0
02:01:21 PM       125         5        10         0         0         0
02:01:31 PM       125         5        10         0         0         0
02:01:41 PM       125         5        10         0         0         0
02:01:51 PM       125         5        10         0         0         0
02:02:01 PM       125         5        10         0         0         0
02:02:11 PM       125         5        10         0         0         0
02:02:21 PM       125         5        10         0         0         0
02:02:31 PM       125         5        10         0         0         0
02:02:41 PM       125         5        10         0         0         0
02:02:51 PM       125         5        10         0         0         0
02:03:01 PM       125         5        10         0         0         0
02:03:11 PM       125         5        10         0         0         0
02:03:21 PM       125         5        10         0         0         0
02:03:31 PM       125         5        10         0         0         0
02:03:41 PM       125         5        10         0         0         0
02:03:51 PM       125         5        10         0         0         0
02:04:01 PM       125         5        10         0         0         0
02:04:11 PM       125         5        10         0         0         0
02:04:21 PM       125         5        10         0         0         0
02:04:31 PM       125         5        10         0         0         0
02:04:41 PM       125         5        10         0         0         0
02:04:51 PM       125         5        10         0         0         0
02:05:01 PM       125         5        10         0         0         0
02:05:11 PM       125         5        10         0         0         0
02:05:21 PM       125         5        10         0         0         0
02:05:31 PM       125         5        10         0         0         0
02:05:41 PM       125         5        10         0         0         0
02:05:51 PM       125         5        10         0         0         0
02:06:01 PM       125         5        10         0         0         0
02:06:11 PM       125         5        10         0         0         0
02:06:21 PM       125         5        10         0         0         0
02:06:31 PM       125         5        10         0         0         0
02:06:41 PM       125         5        10         0         0         0
02:06:51 PM       125         5        10         0         0         0
02:07:01 PM       125         5        10         0         0         0
02:07:11 PM       125         5        10         0         0         0
02:07:21 PM       125         5        10         0         0         0
02:07:31 PM       125         5        10         0         0         0
02:07:41 PM       125         5        10         0         0         0
02:07:51 PM       125         5        10         0         0         0
02:08:01 PM       125         5        10         0         0         0
02:08:11 PM       125         5        10         0         0         0
02:08:21 PM       125         5        10         0         0         0
02:08:31 PM       125         5        10         0         0         0
02:08:41 PM       125         5        10         0         0         0
02:08:51 PM       125         5        10         0         0         0
02:09:01 PM       125         5        10         0         0         0
02:09:11 PM       125         5        10         0         0         0
02:09:21 PM       125         5        10         0         0         0
02:09:31 PM       125         5        10         0         0         0
02:09:41 PM       125         5        10         0         0         0
02:09:51 PM       125         5        10         0         0         0
02:10:01 PM       125         5        10         0         0         0
02:10:11 PM       125         5        10         0         0         0
02:10:21 PM       125         5        10         0         0         0
02:10:31 PM       125         5        10         0         0         0
02:10:41 PM       125         5        10         0         0         0
02:10:51 PM       125         5        10         0         0         0
02:11:01 PM       125         5        10         0         0         0
02:11:11 PM       125         5        10         0         0         0
02:11:21 PM       125         5        10         0         0         0
02:11:31 PM       125         5        10         0         0         0
02:11:41 PM       125         5        10         0         0         0
02:11:51 PM       125         5        10         0         0         0
02:12:01 PM       125         5        10         0         0         0
02:12:11 PM       125         5        10         0         0         0
02:12:21 PM       125         5        10         0         0         0
02:12:31 PM       125         5        10         0         0         0
02:12:41 PM       125         5        10         0         0         0
02:12:51 PM       125         5        10         0         0         0
02:13:01 PM       125         5        10         0         0         0
02:13:11 PM       125         5        10         0         0         0
02:13:21 PM       125         5        10         0         0         0
02:13:31 PM       125         5        10         0         0         0
02:13:41 PM       125         5        10         0         0         0
02:13:51 PM       125         5        10         0         0         0
02:14:01 PM       125         5        10         0         0         0
02:14:11 PM       125         5        10         0         0         0
02:14:21 PM       125         5        10         0         0         0
02:14:31 PM       125         5        10         0         0         0
02:14:41 PM       125         5        10         0         0         0
02:14:51 PM       125         5        10         0         0         0
02:15:01 PM       125         5        10         0         0         0
02:15:12 PM       125         5        10         0         0         0
02:15:22 PM       125         5        10         0         0         0
02:15:32 PM       125         5        10         0         0         0
02:15:42 PM       125         5        10         0         0         0
02:15:52 PM       125         5        10         0         0         0
02:16:02 PM       125         5        10         0         0         0
02:16:12 PM       125         5        10         0         0         0
02:16:22 PM       125         5        10         0         0         0
02:16:32 PM       125         5        10         0         0         0
02:16:42 PM       125         5        10         0         0         0
02:16:52 PM       125         5        10         0         0         0
02:17:02 PM       125         5        10         0         0         0
02:17:12 PM       125         5        10         0         0         0
02:17:22 PM       125         5        10         0         0         0
02:17:32 PM       125         5        10         0         0         0
02:17:42 PM       125         5        10         0         0         0
02:17:52 PM       125         5        10         0         0         0
02:18:02 PM       125         5        10         0         0         0
02:18:12 PM       125         5        10         0         0         0
02:18:22 PM       125         5        10         0         0         0
02:18:32 PM       125         5        10         0         0         0
02:18:42 PM       125         5        10         0         0         0
02:18:52 PM       125         5        10         0         0         0
02:19:02 PM       125         5        10         0         0         0
02:19:12 PM       125         5        10         0         0         0
02:19:22 PM       125         5        10         0         0         0
02:19:32 PM       125         5        10         0         0         0
02:19:42 PM       125         5        10         0         0         0
02:19:52 PM       125         5        10         0         0         0
02:20:02 PM       125         5        10         0         0         0
02:20:12 PM       125         5        10         0         0         0
02:20:22 PM       125         5        10         0         0         0
02:20:32 PM       125         5        10         0         0         0
02:20:42 PM       125         5        10         0         0         0
02:20:52 PM       125         5        10         0         0         0
02:21:02 PM       125         5        10         0         0         0
02:21:12 PM       125         5        10         0         0         0
02:21:22 PM       125         5        10         0         0         0
02:21:32 PM       125         5        10         0         0         0
02:21:42 PM       125         5        10         0         0         0
02:21:52 PM       125         5        10         0         0         0
02:22:02 PM       125         5        10         0         0         0
02:22:12 PM       125         5        10         0         0         0
02:22:22 PM       125         5        10         0         0         0
02:22:32 PM       125         5        10         0         0         0
02:22:42 PM       125         5        10         0         0         0
02:22:52 PM       125         5        10         0         0         0
02:23:02 PM       125         5        10         0         0         0
02:23:12 PM       125         5        10         0         0         0
02:23:22 PM       125         5        10         0         0         0
02:23:32 PM       125         5        10         0         0         0
02:23:42 PM       125         5        10         0         0         0
02:23:52 PM       125         5        10         0         0         0
02:24:02 PM       125         5        10         0         0         0
02:24:12 PM       125         5        10         0         0         0
02:24:22 PM       125         5        10         0         0         0
02:24:32 PM       125         5        10         0         0         0
02:24:42 PM       125         5        10         0         0         0
02:24:52 PM       125         5        10         0         0         0
02:25:02 PM       125         5        10         0         0         0
02:25:12 PM       125         5        10         0         0         0
02:25:22 PM       125         5        10         0         0         0
02:25:32 PM       125         5        10         0         0         0
02:25:42 PM       125         5        10         0         0         0
02:25:52 PM       125         5        10         0         0         0
02:26:02 PM       125         5        10         0         0         0
02:26:12 PM       125         5        10         0         0         0
02:26:22 PM       125         5        10         0         0         0
02:26:32 PM       125         5        10         0         0         0
02:26:42 PM       125         5        10         0         0         0
02:26:52 PM       125         5        10         0         0         0
02:27:02 PM       125         5        10         0         0         0
02:27:12 PM       125         5        10         0         0         0
02:27:22 PM       125         5        10         0         0         0
02:27:32 PM       125         5        10         0         0         0
02:27:42 PM       125         5        10         0         0         0
02:27:52 PM       125         5        10         0         0         0
02:28:02 PM       125         5        10         0         0         0
02:28:12 PM       125         5        10         0         0         0
02:28:22 PM       125         5        10         0         0         0
02:28:32 PM       125         5        10         0         0         0
02:28:42 PM       125         5        10         0         0         0
02:28:52 PM       125         5        10         0         0         0
02:29:02 PM       125         5        10         0         0         0
02:29:12 PM       125         5        10         0         0         0
02:29:22 PM       125         5        10         0         0         0
02:29:32 PM       125         5        10         0         0         0
02:29:42 PM       125         5        10         0         0         0
02:29:52 PM       125         5        10         0         0         0
02:30:02 PM       125         5        10         0         0         0
02:30:12 PM       125         5        10         0         0         0
02:30:22 PM       125         5        10         0         0         0
02:30:32 PM       125         5        10         0         0         0
02:30:42 PM       125         5        10         0         0         0
02:30:52 PM       125         5        10         0         0         0
02:31:02 PM       125         5        10         0         0         0
02:31:12 PM       125         5        10         0         0         0
02:31:22 PM       125         5        10         0         0         0
02:31:32 PM       125         5        10         0         0         0
02:31:42 PM       125         5        10         0         0         0
02:31:52 PM       125         5        10         0         0         0
02:32:02 PM       125         5        10         0         0         0
02:32:12 PM       125         5        10         0         0         0
02:32:22 PM       125         5        10         0         0         0
02:32:32 PM       125         5        10         0         0         0
02:32:42 PM       125         5        10         0         0         0
02:32:52 PM       125         5        10         0         0         0
02:33:02 PM       125         5        10         0         0         0
02:33:12 PM       125         5        10         0         0         0
02:33:22 PM       125         5        10         0         0         0
02:33:32 PM       125         5        10         0         0         0
02:33:42 PM       125         5        10         0         0         0
02:33:52 PM       125         5        10         0         0         0
02:34:02 PM       125         5        10         0         0         0
02:34:12 PM       125         5        10         0         0         0
02:34:22 PM       125         5        10         0         0         0
02:34:32 PM       125         5        10         0         0         0
02:34:42 PM       125         5        10         0         0         0
02:34:52 PM       125         5        10         0         0         0
02:35:02 PM       125         5        10         0         0         0
02:35:12 PM       125         5        10         0         0         0
02:35:22 PM       125         5        10         0         0         0
02:35:32 PM       125         5        10         0         0         0
02:35:42 PM       125         5        10         0         0         0
02:35:52 PM       125         5        10         0         0         0
02:36:02 PM       125         5        10         0         0         0
02:36:12 PM       125         5        10         0         0         0
02:36:22 PM       125         5        10         0         0         0
02:36:32 PM       125         5        10         0         0         0
02:36:42 PM       125         5        10         0         0         0
02:36:52 PM       125         5        10         0         0         0
02:37:02 PM       125         5        10         0         0         0
02:37:12 PM       125         5        10         0         0         0
02:37:22 PM       125         5        10         0         0         0
02:37:32 PM       125         5        10         0         0         0
02:37:42 PM       125         5        10         0         0         0
02:37:52 PM       125         5        10         0         0         0
02:38:02 PM       125         5        10         0         0         0
02:38:12 PM       125         5        10         0         0         0
02:38:22 PM       125         5        10         0         0         0
02:38:32 PM       125         5        10         0         0         0
02:38:42 PM       125         5        10         0         0         0
02:38:52 PM       125         5        10         0         0         0
02:39:02 PM       125         5        10         0         0         0
02:39:12 PM       125         5        10         0         0         0
02:39:22 PM       125         5        10         0         0         0
02:39:32 PM       125         5        10         0         0         0
02:39:42 PM       125         5        10         0         0         0
02:39:52 PM       125         5        10         0         0         0
02:40:02 PM       125         5        10         0         0         0
02:40:12 PM       125         5        10         0         0         0
02:40:22 PM       125         5        10         0         0         0
02:40:32 PM       125         5        10         0         0         0
02:40:42 PM       125         5        10         0         0         0
02:40:52 PM       125         5        10         0         0         0
02:41:02 PM       125         5        10         0         0         0
02:41:12 PM       124         5         9         0         0         0
02:41:22 PM       124         5         9         0         0         0
02:41:32 PM       124         5         9         0         0         0
02:41:42 PM       124         5         9         0         0         0
02:41:52 PM       124         5         9         0         0         0
02:42:02 PM       124         5         9         0         0         0
Average:          125         5        10         0         0         0

01:40:01 PM    irec/s  fwddgm/s    idel/s     orq/s   asmrq/s   asmok/s  fragok/s fragcrt/s
01:40:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:41:01 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:41:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:41:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:41:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:41:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:41:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:42:01 PM      0.40      0.00      0.40      0.20      0.00      0.00      0.00      0.00
01:42:11 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:42:21 PM      0.30      0.00      0.30      0.00      0.00      0.00      0.00      0.00
01:42:31 PM      0.80      0.00      0.80      0.00      0.00      0.00      0.00      0.00
01:42:41 PM      3.11      0.00      3.11      0.00      0.00      0.00      0.00      0.00
01:42:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:01 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:43:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:51 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:44:01 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:44:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:44:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:44:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:44:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:44:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:45:01 PM      0.30      0.00      0.30      0.20      0.00      0.00      0.00      0.00
01:45:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:45:21 PM      0.30      0.00      0.30      0.00      0.00      0.00      0.00      0.00
01:45:31 PM      0.90      0.00      0.90      0.00      0.00      0.00      0.00      0.00
01:45:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:45:51 PM      0.30      0.00      0.30      0.00      0.00      0.00      0.00      0.00
01:46:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:46:11 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:46:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:46:31 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:46:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:46:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:47:01 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:47:11 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:47:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:47:31 PM      0.81      0.00      0.81      0.00      0.00      0.00      0.00      0.00
01:47:41 PM      3.18      0.00      3.18      0.00      0.00      0.00      0.00      0.00
01:47:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:48:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:48:11 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:48:21 PM      0.30      0.00      0.30      0.00      0.00      0.00      0.00      0.00
01:48:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:48:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:48:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:49:01 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:49:11 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:49:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:49:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:49:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:49:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:21 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:50:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:51:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:51:11 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:51:21 PM      0.50      0.00      0.50      0.20      0.00      0.00      0.00      0.00
01:51:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:51:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:51:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:52:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:52:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:52:21 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:52:31 PM      0.81      0.00      0.81      0.00      0.00      0.00      0.00      0.00
01:52:41 PM      3.17      0.00      3.17      0.00      0.00      0.00      0.00      0.00
01:52:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:53:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:53:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:53:21 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:53:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:53:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:53:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:54:01 PM      0.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00
01:54:11 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:54:21 PM      0.30      0.00      0.30      0.00      0.00      0.00      0.00      0.00
01:54:31 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:54:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:54:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:55:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:55:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:55:31 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:55:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:55:51 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:56:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:56:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:56:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:56:31 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:56:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:56:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:57:01 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:57:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:57:21 PM      0.31      0.00      0.31      0.00      0.00      0.00      0.00      0.00
01:57:31 PM      1.90      0.00      1.90      0.20      0.00      0.00      0.00      0.00
01:57:41 PM      3.12      0.00      3.12      0.00      0.00      0.00      0.00      0.00
01:57:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:58:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:58:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:58:21 PM      0.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00
01:58:31 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:58:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:58:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:59:01 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
01:59:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:59:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:59:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:59:41 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
01:59:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:21 PM      0.30      0.00      0.30      0.00      0.00      0.00      0.00      0.00
02:00:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
